Order,UID,Barcode,I,year,row,genotype,note,pedigree,field,experiment,sublock,Block,pheno,G,K,DNA,instructions,planting,row length,Plant Number,Germinated plants
1127,22HL_1127,22HL_1127_BGEM-0180-S_21S0613,GX,2022,1127,BGEM-0180-S,BGEM_Short_early,21S0613,Havelock,HN,sb3,BK1,yes,,20,,Open pollination,,15 FT,,
1128,22HL_1128,22HL_1128_BGEM-0137-S_BGEM-0137-S,GX,2022,1128,BGEM-0137-S,BGEM_Short_early,BGEM-0137-S,Havelock,HN,sb3,BK1,yes,,20,,Open pollination,,15 FT,,
1129,22HL_1129,22HL_1129_BGEM-0030-S_BGEM-0030-S,GX,2022,1129,BGEM-0030-S,BGEM_Short_early,BGEM-0030-S,Havelock,HN,sb3,BK1,yes,,20,,Open pollination,,15 FT,,
1130,22HL_1130,22HL_1130_BGEM-0327-N_BGEM-0327-N,GX,2022,1130,BGEM-0327-N,BGEM_Short_early,BGEM-0327-N,Havelock,HN,sb3,BK1,yes,,20,,Open pollination,,15 FT,,
1131,22HL_1131,22HL_1131_MO17_21S0244,GX,2022,1131,MO17,BGEM_Short_early,21S0244,Havelock,HN,sb3,BK1,yes,,20,,Open pollination,,15 FT,,
1132,22HL_1132,22HL_1132_BGEM-0111-S_BGEM-0111-S,GX,2022,1132,BGEM-0111-S,BGEM_Short_early,BGEM-0111-S,Havelock,HN,sb3,BK1,yes,,20,,Open pollination,,15 FT,,
1133,22HL_1133,22HL_1133_BGEM-0050-S_BGEM-0050-S,GX,2022,1133,BGEM-0050-S,BGEM_Short_early,BGEM-0050-S,Havelock,HN,sb3,BK1,yes,,20,,Open pollination,,15 FT,,
1134,22HL_1134,22HL_1134_BGEM-0040-N_BGEM-0040-N,GX,2022,1134,BGEM-0040-N,BGEM_Short_early,BGEM-0040-N,Havelock,HN,sb3,BK1,yes,,20,,Open pollination,,15 FT,,
1135,22HL_1135,22HL_1135_BGEM-0129-N_BGEM-0129-N,GX,2022,1135,BGEM-0129-N,BGEM_Short_early,BGEM-0129-N,Havelock,HN,sb3,BK1,yes,,20,,Open pollination,,15 FT,,
1136,22HL_1136,22HL_1136_BGEM-0219-S_BGEM-0219-S,GX,2022,1136,BGEM-0219-S,BGEM_Short_early,BGEM-0219-S,Havelock,HN,sb3,BK1,yes,,20,,Open pollination,,15 FT,,
1137,22HL_1137,22HL_1137_BGEM-0066-N_BGEM-0066-N,GX,2022,1137,BGEM-0066-N,BGEM_Short_early,BGEM-0066-N,Havelock,HN,sb3,BK1,yes,,20,,Open pollination,,15 FT,,
1138,22HL_1138,22HL_1138_BGEM-0253-N_BGEM-0253-N,GX,2022,1138,BGEM-0253-N,BGEM_Short_early,BGEM-0253-N,Havelock,HN,sb3,BK1,yes,,20,,Open pollination,,15 FT,,
1139,22HL_1139,22HL_1139_B73_21S0068,GX,2022,1139,B73,BGEM_Short_early,21S0068,Havelock,HN,sb3,BK1,yes,,20,,Open pollination,,15 FT,,
1140,22HL_1140,22HL_1140_BGEM-0094-S_BGEM-0094-S,GX,2022,1140,BGEM-0094-S,BGEM_Short_early,BGEM-0094-S,Havelock,HN,sb3,BK1,yes,,20,,Open pollination,,15 FT,,
1141,22HL_1141,22HL_1141_BGEM-0286-N_BGEM-0286-N,GX,2022,1141,BGEM-0286-N,BGEM_Short_early,BGEM-0286-N,Havelock,HN,sb3,BK1,yes,,20,,Open pollination,,15 FT,,
1142,22HL_1142,22HL_1142_BGEM-0055-S_BGEM-0055-S,GX,2022,1142,BGEM-0055-S,BGEM_Short_early,BGEM-0055-S,Havelock,HN,sb3,BK1,yes,,20,,Open pollination,,15 FT,,
1143,22HL_1143,22HL_1143_BGEM-0276-S_BGEM-0276-S,GX,2022,1143,BGEM-0276-S,BGEM_Short_early,BGEM-0276-S,Havelock,HN,sb3,BK1,yes,,20,,Open pollination,,15 FT,,
1144,22HL_1144,22HL_1144_BGEM-0310-S_BGEM-0310-S,GX,2022,1144,BGEM-0310-S,BGEM_Short_early,BGEM-0310-S,Havelock,HN,sb3,BK1,yes,,20,,Open pollination,,15 FT,,
1145,22HL_1145,22HL_1145_BGEM-0167-S_BGEM-0167-S,GX,2022,1145,BGEM-0167-S,BGEM_Short_early,BGEM-0167-S,Havelock,HN,sb3,BK1,yes,,20,,Open pollination,,15 FT,,
1146,22HL_1146,22HL_1146_BGEM-0227-N_BGEM-0227-N,GX,2022,1146,BGEM-0227-N,BGEM_Short_early,BGEM-0227-N,Havelock,HN,sb3,BK1,yes,,20,,Open pollination,,15 FT,,
1147,22HL_1147,22HL_1147_MO17_21S0244,GX,2022,1147,MO17,BGEM_Short_early,21S0244,Havelock,HN,sb3,BK1,yes,,20,,Open pollination,,15 FT,,
1148,22HL_1148,22HL_1148_BGEM-0095-S_BGEM-0095-S,GX,2022,1148,BGEM-0095-S,BGEM_Short_early,BGEM-0095-S,Havelock,HN,sb3,BK1,yes,,20,,Open pollination,,15 FT,,
1149,22HL_1149,22HL_1149_BGEM-0229-N_BGEM-0229-N,GX,2022,1149,BGEM-0229-N,BGEM_Short_early,BGEM-0229-N,Havelock,HN,sb3,BK1,yes,,20,,Open pollination,,15 FT,,
1150,22HL_1150,22HL_1150_BGEM-0319-S_BGEM-0319-S,GX,2022,1150,BGEM-0319-S,BGEM_Short_early,BGEM-0319-S,Havelock,HN,sb3,BK1,yes,,20,,Open pollination,,15 FT,,
1151,22HL_1151,22HL_1151_BGEM-0284-N_BGEM-0284-N,GX,2022,1151,BGEM-0284-N,BGEM_Tall_late,BGEM-0284-N,Havelock,HN,sb1,BK1,yes,,20,,Open pollination,,15 FT,,
1152,22HL_1152,22HL_1152_BGEM-0121-N_21S0622,GX,2022,1152,BGEM-0121-N,BGEM_Tall_late,21S0622,Havelock,HN,sb1,BK1,yes,,20,,Open pollination,,15 FT,,
1153,22HL_1153,22HL_1153_BGEM-0019-S_BGEM-0019-S,GX,2022,1153,BGEM-0019-S,BGEM_Tall_late,BGEM-0019-S,Havelock,HN,sb1,BK1,yes,,20,,Open pollination,,15 FT,,
1154,22HL_1154,22HL_1154_BGEM-0072-S_BGEM-0072-S,GX,2022,1154,BGEM-0072-S,BGEM_Tall_late,BGEM-0072-S,Havelock,HN,sb1,BK1,yes,,20,,Open pollination,,15 FT,,
1155,22HL_1155,22HL_1155_B73_21S0068,GX,2022,1155,B73,BGEM_Tall_late,21S0068,Havelock,HN,sb1,BK1,yes,,20,,Open pollination,,15 FT,,
1156,22HL_1156,22HL_1156_BGEM-0159-S_BGEM-0159-S,GX,2022,1156,BGEM-0159-S,BGEM_Tall_late,BGEM-0159-S,Havelock,HN,sb1,BK1,yes,,20,,Open pollination,,15 FT,,
1157,22HL_1157,22HL_1157_BGEM-0208-N_BGEM-0208-N,GX,2022,1157,BGEM-0208-N,BGEM_Tall_late,BGEM-0208-N,Havelock,HN,sb1,BK1,yes,,20,,Open pollination,,15 FT,,
1158,22HL_1158,22HL_1158_BGEM-0021-S_BGEM-0021-S,GX,2022,1158,BGEM-0021-S,BGEM_Tall_late,BGEM-0021-S,Havelock,HN,sb1,BK1,yes,,20,,Open pollination,,15 FT,,
1159,22HL_1159,22HL_1159_BGEM-0064-N_BGEM-0064-N,GX,2022,1159,BGEM-0064-N,BGEM_Tall_late,BGEM-0064-N,Havelock,HN,sb1,BK1,yes,,20,,Open pollination,,15 FT,,
1160,22HL_1160,22HL_1160_BGEM-0277-S_BGEM-0277-S,GX,2022,1160,BGEM-0277-S,BGEM_Tall_late,BGEM-0277-S,Havelock,HN,sb1,BK1,yes,,20,,Open pollination,,15 FT,,
1161,22HL_1161,22HL_1161_BGEM-0057-S_BGEM-0057-S,GX,2022,1161,BGEM-0057-S,BGEM_Tall_late,BGEM-0057-S,Havelock,HN,sb1,BK1,yes,,20,,Open pollination,,15 FT,,
1162,22HL_1162,22HL_1162_MO17_21S0244,GX,2022,1162,MO17,BGEM_Tall_late,21S0244,Havelock,HN,sb1,BK1,yes,,20,,Open pollination,,15 FT,,
1163,22HL_1163,22HL_1163_B73_21S0068,GX,2022,1163,B73,BGEM_Tall_early,21S0068,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1164,22HL_1164,22HL_1164_BGEM-0144-N_BGEM-0144-N,GX,2022,1164,BGEM-0144-N,BGEM_Tall_early,BGEM-0144-N,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1165,22HL_1165,22HL_1165_BGEM-0236-S_BGEM-0236-S,GX,2022,1165,BGEM-0236-S,BGEM_Tall_early,BGEM-0236-S,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1166,22HL_1166,22HL_1166_BGEM-0171-S_21S0470,GX,2022,1166,BGEM-0171-S,BGEM_Tall_early,21S0470,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1167,22HL_1167,22HL_1167_BGEM-0198-S_BGEM-0198-S,GX,2022,1167,BGEM-0198-S,BGEM_Tall_early,BGEM-0198-S,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1168,22HL_1168,22HL_1168_BGEM-0049-S_BGEM-0049-S,GX,2022,1168,BGEM-0049-S,BGEM_Tall_early,BGEM-0049-S,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1169,22HL_1169,22HL_1169_BGEM-0058-N_21S0538,GX,2022,1169,BGEM-0058-N,BGEM_Tall_early,21S0538,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1170,22HL_1170,22HL_1170_BGEM-0007-S_BGEM-0007-S,GX,2022,1170,BGEM-0007-S,BGEM_Tall_early,BGEM-0007-S,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1171,22HL_1171,22HL_1171_MO17_21S0244,GX,2022,1171,MO17,BGEM_Tall_early,21S0244,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1172,22HL_1172,22HL_1172_BGEM-0125-N_BGEM-0125-N,GX,2022,1172,BGEM-0125-N,BGEM_Tall_early,BGEM-0125-N,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1173,22HL_1173,22HL_1173_BGEM-0206-N_BGEM-0206-N,GX,2022,1173,BGEM-0206-N,BGEM_Tall_early,BGEM-0206-N,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1174,22HL_1174,22HL_1174_BGEM-0092-S_21S0485,GX,2022,1174,BGEM-0092-S,BGEM_Tall_early,21S0485,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1175,22HL_1175,22HL_1175_BGEM-0280-S_BGEM-0280-S,GX,2022,1175,BGEM-0280-S,BGEM_Tall_early,BGEM-0280-S,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1176,22HL_1176,22HL_1176_BGEM-0150-S_BGEM-0150-S,GX,2022,1176,BGEM-0150-S,BGEM_Short_early,BGEM-0150-S,Havelock,HN,sb3,BK1,yes,,20,,Open pollination,,15 FT,,
1177,22HL_1177,22HL_1177_BGEM-0202-N_BGEM-0202-N,GX,2022,1177,BGEM-0202-N,BGEM_Short_early,BGEM-0202-N,Havelock,HN,sb3,BK1,yes,,20,,Open pollination,,15 FT,,
1178,22HL_1178,22HL_1178_BGEM-0207-N_BGEM-0207-N,GX,2022,1178,BGEM-0207-N,BGEM_Short_early,BGEM-0207-N,Havelock,HN,sb3,BK1,yes,,20,,Open pollination,,15 FT,,
1179,22HL_1179,22HL_1179_BGEM-0116-S_BGEM-0116-S,GX,2022,1179,BGEM-0116-S,BGEM_Short_early,BGEM-0116-S,Havelock,HN,sb3,BK1,yes,,20,,Open pollination,,15 FT,,
1180,22HL_1180,22HL_1180_B73_21S0068,GX,2022,1180,B73,BGEM_Short_early,21S0068,Havelock,HN,sb3,BK1,yes,,20,,Open pollination,,15 FT,,
1181,22HL_1181,22HL_1181_BGEM-0162-S_BGEM-0162-S,GX,2022,1181,BGEM-0162-S,BGEM_Short_early,BGEM-0162-S,Havelock,HN,sb3,BK1,yes,,20,,Open pollination,,15 FT,,
1182,22HL_1182,22HL_1182_BGEM-0282-N_BGEM-0282-N,GX,2022,1182,BGEM-0282-N,BGEM_Short_early,BGEM-0282-N,Havelock,HN,sb3,BK1,yes,,20,,Open pollination,,15 FT,,
1183,22HL_1183,22HL_1183_BGEM-0149-S_BGEM-0149-S,GX,2022,1183,BGEM-0149-S,BGEM_Short_early,BGEM-0149-S,Havelock,HN,sb3,BK1,yes,,20,,Open pollination,,15 FT,,
1184,22HL_1184,22HL_1184_BGEM-0141-N_BGEM-0141-N,GX,2022,1184,BGEM-0141-N,BGEM_Short_early,BGEM-0141-N,Havelock,HN,sb3,BK1,yes,,20,,Open pollination,,15 FT,,
1185,22HL_1185,22HL_1185_BGEM-0115-S_BGEM-0115-S,GX,2022,1185,BGEM-0115-S,BGEM_Short_early,BGEM-0115-S,Havelock,HN,sb3,BK1,yes,,20,,Open pollination,,15 FT,,
1186,22HL_1186,22HL_1186_BGEM-0083-S_BGEM-0083-S,GX,2022,1186,BGEM-0083-S,BGEM_Short_early,BGEM-0083-S,Havelock,HN,sb3,BK1,yes,,20,,Open pollination,,15 FT,,
1187,22HL_1187,22HL_1187_MO17_21S0244,GX,2022,1187,MO17,BGEM_Short_early,21S0244,Havelock,HN,sb3,BK1,yes,,20,,Open pollination,,15 FT,,
1188,22HL_1188,22HL_1188_BGEM-0242-N_BGEM-0242-N,GX,2022,1188,BGEM-0242-N,BGEM_Short_late,BGEM-0242-N,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1189,22HL_1189,22HL_1189_BGEM-0249-N_21S0645,GX,2022,1189,BGEM-0249-N,BGEM_Short_late,21S0645,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1190,22HL_1190,22HL_1190_BGEM-0164-S_BGEM-0164-S,GX,2022,1190,BGEM-0164-S,BGEM_Short_late,BGEM-0164-S,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1191,22HL_1191,22HL_1191_BGEM-0262-S_BGEM-0262-S,GX,2022,1191,BGEM-0262-S,BGEM_Short_late,BGEM-0262-S,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1192,22HL_1192,22HL_1192_BGEM-0268-S_BGEM-0268-S,GX,2022,1192,BGEM-0268-S,BGEM_Short_late,BGEM-0268-S,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1193,22HL_1193,22HL_1193_BGEM-0181-N_21S0614,GX,2022,1193,BGEM-0181-N,BGEM_Short_late,21S0614,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1194,22HL_1194,22HL_1194_BGEM-0120-N_BGEM-0120-N,GX,2022,1194,BGEM-0120-N,BGEM_Short_late,BGEM-0120-N,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1195,22HL_1195,22HL_1195_B73_21S0068,GX,2022,1195,B73,BGEM_Short_late,21S0068,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1196,22HL_1196,22HL_1196_BGEM-0228-N_BGEM-0228-N,GX,2022,1196,BGEM-0228-N,BGEM_Short_late,BGEM-0228-N,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1197,22HL_1197,22HL_1197_BGEM-0220-S_BGEM-0220-S,GX,2022,1197,BGEM-0220-S,BGEM_Short_late,BGEM-0220-S,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1198,22HL_1198,22HL_1198_BGEM-0026-S_BGEM-0026-S,GX,2022,1198,BGEM-0026-S,BGEM_Short_late,BGEM-0026-S,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1199,22HL_1199,22HL_1199_BGEM-0259-N_BGEM-0259-N,GX,2022,1199,BGEM-0259-N,BGEM_Short_late,BGEM-0259-N,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1200,22HL_1200,22HL_1200_BGEM-0246-N_BGEM-0246-N,GX,2022,1200,BGEM-0246-N,BGEM_Short_late,BGEM-0246-N,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1201,22HL_1201,22HL_1201_BGEM-0295-S_BGEM-0295-S,GX,2022,1201,BGEM-0295-S,BGEM_Tall_early,BGEM-0295-S,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1202,22HL_1202,22HL_1202_BGEM-0148-S_BGEM-0148-S,GX,2022,1202,BGEM-0148-S,BGEM_Tall_early,BGEM-0148-S,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1203,22HL_1203,22HL_1203_BGEM-0045-N_BGEM-0045-N,GX,2022,1203,BGEM-0045-N,BGEM_Tall_early,BGEM-0045-N,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1204,22HL_1204,22HL_1204_MO17_21S0244,GX,2022,1204,MO17,BGEM_Tall_early,21S0244,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1205,22HL_1205,22HL_1205_BGEM-0300-S_BGEM-0300-S,GX,2022,1205,BGEM-0300-S,BGEM_Tall_early,BGEM-0300-S,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1206,22HL_1206,22HL_1206_BGEM-0078-N_BGEM-0078-N,GX,2022,1206,BGEM-0078-N,BGEM_Tall_early,BGEM-0078-N,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1207,22HL_1207,22HL_1207_BGEM-0299-N_BGEM-0299-N,GX,2022,1207,BGEM-0299-N,BGEM_Tall_early,BGEM-0299-N,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1208,22HL_1208,22HL_1208_BGEM-0302-S_BGEM-0302-S,GX,2022,1208,BGEM-0302-S,BGEM_Tall_early,BGEM-0302-S,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1209,22HL_1209,22HL_1209_BGEM-0145-N_BGEM-0145-N,GX,2022,1209,BGEM-0145-N,BGEM_Tall_early,BGEM-0145-N,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1210,22HL_1210,22HL_1210_BGEM-0199-S_BGEM-0199-S,GX,2022,1210,BGEM-0199-S,BGEM_Tall_early,BGEM-0199-S,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1211,22HL_1211,22HL_1211_BGEM-0122-N_BGEM-0122-N,GX,2022,1211,BGEM-0122-N,BGEM_Tall_early,BGEM-0122-N,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1212,22HL_1212,22HL_1212_B73_21S0068,GX,2022,1212,B73,BGEM_Tall_early,21S0068,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1213,22HL_1213,22HL_1213_BGEM-0054-S_21S0521,GX,2022,1213,BGEM-0054-S,BGEM_Tall_early,21S0521,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1214,22HL_1214,22HL_1214_BGEM-0146-N_BGEM-0146-N,GX,2022,1214,BGEM-0146-N,BGEM_Tall_early,BGEM-0146-N,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1215,22HL_1215,22HL_1215_BGEM-0243-S_BGEM-0243-S,GX,2022,1215,BGEM-0243-S,BGEM_Tall_early,BGEM-0243-S,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1216,22HL_1216,22HL_1216_BGEM-0130-N_BGEM-0130-N,GX,2022,1216,BGEM-0130-N,BGEM_Tall_early,BGEM-0130-N,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1217,22HL_1217,22HL_1217_BGEM-0304-N_BGEM-0304-N,GX,2022,1217,BGEM-0304-N,BGEM_Tall_early,BGEM-0304-N,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1218,22HL_1218,22HL_1218_BGEM-0086-N_BGEM-0086-N,GX,2022,1218,BGEM-0086-N,BGEM_Tall_early,BGEM-0086-N,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1219,22HL_1219,22HL_1219_BGEM-0283-N_BGEM-0283-N,GX,2022,1219,BGEM-0283-N,BGEM_Tall_early,BGEM-0283-N,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1220,22HL_1220,22HL_1220_MO17_21S0244,GX,2022,1220,MO17,BGEM_Tall_early,21S0244,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1221,22HL_1221,22HL_1221_BGEM-0046-N_BGEM-0046-N,GX,2022,1221,BGEM-0046-N,BGEM_Tall_early,BGEM-0046-N,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1222,22HL_1222,22HL_1222_BGEM-0138-S_BGEM-0138-S,GX,2022,1222,BGEM-0138-S,BGEM_Tall_early,BGEM-0138-S,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1223,22HL_1223,22HL_1223_BGEM-0217-S_BGEM-0217-S,GX,2022,1223,BGEM-0217-S,BGEM_Tall_early,BGEM-0217-S,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1224,22HL_1224,22HL_1224_BGEM-0127-N_21S0526,GX,2022,1224,BGEM-0127-N,BGEM_Tall_early,21S0526,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1225,22HL_1225,22HL_1225_BGEM-0182-N_BGEM-0182-N,GX,2022,1225,BGEM-0182-N,BGEM_Tall_early,BGEM-0182-N,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1226,22HL_1226,22HL_1226_BGEM-0281-N_BGEM-0281-N,GX,2022,1226,BGEM-0281-N,BGEM_Short_late,BGEM-0281-N,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1227,22HL_1227,22HL_1227_BGEM-0073-S_BGEM-0073-S,GX,2022,1227,BGEM-0073-S,BGEM_Short_late,BGEM-0073-S,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1228,22HL_1228,22HL_1228_B73_21S0068,GX,2022,1228,B73,BGEM_Short_late,21S0068,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1229,22HL_1229,22HL_1229_BGEM-0048-S_BGEM-0048-S,GX,2022,1229,BGEM-0048-S,BGEM_Short_late,BGEM-0048-S,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1230,22HL_1230,22HL_1230_BGEM-0230-N_BGEM-0230-N,GX,2022,1230,BGEM-0230-N,BGEM_Short_late,BGEM-0230-N,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1231,22HL_1231,22HL_1231_BGEM-0071-S_BGEM-0071-S,GX,2022,1231,BGEM-0071-S,BGEM_Short_late,BGEM-0071-S,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1232,22HL_1232,22HL_1232_BGEM-0306-S_BGEM-0306-S,GX,2022,1232,BGEM-0306-S,BGEM_Short_late,BGEM-0306-S,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1233,22HL_1233,22HL_1233_BGEM-0035-S_BGEM-0035-S,GX,2022,1233,BGEM-0035-S,BGEM_Short_late,BGEM-0035-S,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1234,22HL_1234,22HL_1234_BGEM-0269-S_BGEM-0269-S,GX,2022,1234,BGEM-0269-S,BGEM_Short_late,BGEM-0269-S,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1235,22HL_1235,22HL_1235_BGEM-0036-S_BGEM-0036-S,GX,2022,1235,BGEM-0036-S,BGEM_Short_late,BGEM-0036-S,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1236,22HL_1236,22HL_1236_MO17_21S0244,GX,2022,1236,MO17,BGEM_Short_late,21S0244,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1237,22HL_1237,22HL_1237_BGEM-0102-N_BGEM-0102-N,GX,2022,1237,BGEM-0102-N,BGEM_Short_late,BGEM-0102-N,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1238,22HL_1238,22HL_1238_BGEM-0305-S_BGEM-0305-S,GX,2022,1238,BGEM-0305-S,BGEM_Short_late,BGEM-0305-S,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1239,22HL_1239,22HL_1239_BGEM-0089-N_BGEM-0089-N,GX,2022,1239,BGEM-0089-N,BGEM_Short_late,BGEM-0089-N,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1240,22HL_1240,22HL_1240_BGEM-0174-N_BGEM-0174-N,GX,2022,1240,BGEM-0174-N,BGEM_Short_late,BGEM-0174-N,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1241,22HL_1241,22HL_1241_BGEM-0067-S_BGEM-0067-S,GX,2022,1241,BGEM-0067-S,BGEM_Short_late,BGEM-0067-S,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1242,22HL_1242,22HL_1242_BGEM-0288-S_BGEM-0288-S,GX,2022,1242,BGEM-0288-S,BGEM_Short_late,BGEM-0288-S,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1243,22HL_1243,22HL_1243_BGEM-0161-S_21S0433,GX,2022,1243,BGEM-0161-S,BGEM_Short_late,21S0433,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1244,22HL_1244,22HL_1244_B73_21S0068,GX,2022,1244,B73,BGEM_Short_late,21S0068,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1245,22HL_1245,22HL_1245_BGEM-0088-N_BGEM-0088-N,GX,2022,1245,BGEM-0088-N,BGEM_Short_late,BGEM-0088-N,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1246,22HL_1246,22HL_1246_BGEM-0187-S_BGEM-0187-S,GX,2022,1246,BGEM-0187-S,BGEM_Short_late,BGEM-0187-S,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1247,22HL_1247,22HL_1247_BGEM-0170-S_BGEM-0170-S,GX,2022,1247,BGEM-0170-S,BGEM_Short_late,BGEM-0170-S,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1248,22HL_1248,22HL_1248_BGEM-0107-N_BGEM-0107-N,GX,2022,1248,BGEM-0107-N,BGEM_Short_late,BGEM-0107-N,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1249,22HL_1249,22HL_1249_BGEM-0225-N_BGEM-0225-N,GX,2022,1249,BGEM-0225-N,BGEM_Short_late,BGEM-0225-N,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1250,22HL_1250,22HL_1250_BGEM-0226-S_BGEM-0226-S,GX,2022,1250,BGEM-0226-S,BGEM_Short_late,BGEM-0226-S,Havelock,HN,sb4,BK1,yes,,20,,Open pollination,,15 FT,,
1251,22HL_1251,22HL_1251_BGEM-0313-S_BGEM-0313-S,GX,2022,1251,BGEM-0313-S,BGEM_Tall_early,BGEM-0313-S,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1252,22HL_1252,22HL_1252_BGEM-0025-S_BGEM-0025-S,GX,2022,1252,BGEM-0025-S,BGEM_Tall_early,BGEM-0025-S,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
1253,22HL_1253,22HL_1253_MO17_21S0244,GX,2022,1253,MO17,BGEM_Tall_early,21S0244,Havelock,HN,sb2,BK1,yes,,20,,Open pollination,,15 FT,,
